timestamp,time_elapsed_s,dc_bus_voltage,rpm,torque_total,cell_min_v,throttle_raw1,throttle_raw2,motor_temp,pwrstg_temp,air_temp,n_actual,i_actual,s1_raw,s2_raw,brake_raw,precharge_btn,start_btn,torque_req,torque_est,throttle_pct,brake_pct,ams_min_cell_mv,ams_max_cell_mv,ams_stack_v,ams_current_a,ams_max_temp_c,ams_min_temp_c,ams_avg_temp_c,g_long,g_lat,g_total,susp_force_fl,susp_force_fr,susp_force_rl,susp_force_rr,susp_travel_fl,susp_travel_fr,susp_travel_rl,susp_travel_rr,brake_temp_fl,brake_temp_fr,brake_temp_rl,brake_temp_rr
2025-12-22T17:59:21.280389,0.000,385.89426675583144,5000.0,100.0,4100,1500,1520,40.0,35.0,20.0,5000.0,75.0,1500,1520,800,0,0,100.0,100.0,50.0,0.0,4100,4200,390.0,75.0,30.0,25.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,44.90216113272877,38.01013793069927,39.69145097247143,42.526509646687,40.0,40.0,40.0,40.0
2025-12-22T17:59:21.331057,0.050,386.25587303877245,5099.958338541357,103.99833354165426,4100,1500,1520,40.0,35.0,20.0,5099.958338541357,77.9987501562407,1500,1520,800,0,0,103.99833354165426,103.99833354165426,51.99916677082713,0.0,4100,4200,390.0,77.9987501562407,30.005,25.0,25.0,0.024997395914712332,0.9996875162757026,1.0,0.0,0.0,0.0,0.0,43.50033242328838,40.85191522835157,37.44902909886632,39.38042451401819,40.025,40.025,40.025,40.025
2025-12-22T17:59:21.381714,0.100,386.0156429601354,5199.666833293656,107.98667333174625,4100,1500,1520,40.0,35.0,20.0,5199.666833293656,80.99000499880968,1500,1520,800,0,0,107.98667333174625,107.98667333174625,53.99333666587312,0.0,4100,4200,390.0,80.99000499880968,30.01,25.0,25.0,0.04997916927067833,0.9987502603949663,1.0,0.0,0.0,0.0,0.0,44.81020849818717,39.094451507355174,35.02471753465372,41.79256588218697,40.05,40.05,40.05,40.05
2025-12-22T17:59:21.432097,0.150,385.66489040300354,5298.876264947198,111.95505059788795,4100,1500,1520,40.0,35.0,20.0,5298.876264947198,83.96628794841595,1500,1520,800,0,0,111.95505059788795,111.95505059788795,55.977525298943974,0.0,4100,4200,390.0,83.96628794841595,30.015,25.0,25.0,0.07492970727274235,0.9971888181122075,1.0,0.0,0.0,0.0,0.0,36.838105996963094,44.944713438910235,37.5377549986757,38.539460072531256,40.075,40.075,40.075,40.075
2025-12-22T17:59:21.482586,0.200,386.05336886246374,5397.338661590123,115.89354646360489,4100,1500,1520,40.0,35.0,20.0,5397.338661590123,86.92015984770367,1500,1520,800,0,0,115.89354646360489,115.89354646360489,57.946773231802446,0.0,4100,4200,390.0,86.92015984770367,30.02,25.0,25.0,0.09983341664682815,0.9950041652780258,1.0,0.0,0.0,0.0,0.0,42.274889953647545,36.37347944674947,37.25908783465957,44.888764537856325,40.1,40.1,40.1,40.1
2025-12-22T17:59:21.570469,0.250,385.1015102153856,5494.8079185090455,119.79231674036183,4100,1500,1520,40.0,35.0,20.0,5494.8079185090455,89.84423755527138,1500,1520,800,0,0,119.79231674036183,119.79231674036183,59.89615837018091,0.0,4100,4200,390.0,89.84423755527138,30.025,25.0,25.0,0.12467473338522769,0.992197667229329,0.9999999999999999,0.0,0.0,0.0,0.0,40.6987972774849,42.51871763519976,38.61509766915665,36.92139257734303,40.125,40.125,40.125,40.125
2025-12-22T17:59:21.621022,0.300,385.3934702409417,5591.040413322679,123.64161653290716,4100,1500,1520,40.0,35.0,20.0,5591.040413322679,92.73121239968037,1500,1520,800,0,0,123.64161653290716,123.64161653290716,61.82080826645358,0.0,4100,4200,390.0,92.73121239968037,30.03,25.0,25.0,0.14943813247359922,0.9887710779360422,0.9999999999999999,0.0,0.0,0.0,0.0,37.17014586470235,35.07462315081239,43.456245171347916,40.636912682362414,40.15,40.15,40.15,40.15
2025-12-22T17:59:21.671545,0.350,385.3467476400024,5685.795614910903,127.43182459643612,4100,1500,1520,40.0,35.0,20.0,5685.795614910903,95.57386844732709,1500,1520,800,0,0,127.43182459643612,127.43182459643612,63.71591229821806,0.0,4100,4200,390.0,95.57386844732709,30.035,25.0,25.0,0.17410813759359595,0.9847265389049334,0.9999999999999999,0.0,0.0,0.0,0.0,40.96797699627574,41.37058318396576,39.52204088880299,39.20288106477018,40.175,40.175,40.175,40.175
2025-12-22T17:59:21.722974,0.400,385.2874802474939,5778.836684617301,131.15346738469202,4100,1500,1520,40.0,35.0,20.0,5778.836684617301,98.36510053851902,1500,1520,800,0,0,131.15346738469202,131.15346738469202,65.57673369234601,0.0,4100,4200,390.0,98.36510053851902,30.04,25.0,25.0,0.1986693307950612,0.9800665778412416,1.0,0.0,0.0,0.0,0.0,40.013576876326525,35.33049918055664,38.975495091717065,39.19387163193189,40.2,40.2,40.2,40.2
2025-12-22T17:59:21.773975,0.450,384.5488437070466,5869.93106822246,134.79724272889842,4100,1500,1520,40.0,35.0,20.0,5869.93106822246,101.09793204667382,1500,1520,800,0,0,134.79724272889842,134.79724272889842,67.39862136444921,0.0,4100,4200,390.0,101.09793204667382,30.045,25.0,25.0,0.22310636213174542,0.9747941070689433,1.0,0.0,0.0,0.0,0.0,41.8459500705319,41.14423265278375,38.88525892667354,35.2509815888456,40.225,40.225,40.225,40.225
2025-12-22T17:59:21.824603,0.500,384.9054834627751,5958.8510772084055,138.35404308833623,4100,1500,1520,40.0,35.0,20.0,5958.8510772084055,103.76553231625218,1500,1520,800,0,0,138.35404308833623,138.35404308833623,69.17702154416811,0.0,4100,4200,390.0,103.76553231625216,30.05,25.0,25.0,0.2474039592545229,0.9689124217106448,1.0,0.0,0.0,0.0,0.0,44.60119998747339,40.490510654091636,38.46953826776347,36.97483021551453,40.25,40.25,40.25,40.25
2025-12-22T17:59:21.874899,0.550,384.73855118916157,6045.374457861319,141.81497831445273,4100,1500,1520,40.0,35.0,20.0,6045.374457861319,106.36123373583955,1500,1520,800,0,0,141.81497831445273,141.81497831445273,70.90748915722637,0.0,4100,4200,390.0,106.36123373583955,30.055,25.0,25.0,0.2715469369561128,0.962425197628238,1.0,0.0,0.0,0.0,0.0,40.516464838324524,43.22903260815359,43.209369352691155,38.61446835395753,40.275,40.275,40.275,40.275
2025-12-22T17:59:21.925528,0.600,384.84075041905584,6129.2849467900705,145.17139787160284,4100,1500,1520,40.0,35.0,20.0,6129.2849467900705,108.87854840370213,1500,1520,800,0,0,145.17139787160284,145.17139787160284,72.58569893580142,0.0,4100,4200,390.0,108.87854840370213,30.06,25.0,25.0,0.29552020666133955,0.955336489125606,1.0,0.0,0.0,0.0,0.0,39.51815982141416,39.013163552667365,37.68036620648887,35.11812456203712,40.3,40.3,40.3,40.3
2025-12-22T17:59:21.976054,0.650,384.2443348520245,6210.372811472079,148.41491245888318,4100,1500,1520,40.0,35.0,20.0,6210.372811472079,111.31118434416238,1500,1520,800,0,0,148.41491245888318,148.41491245888318,74.20745622944159,0.0,4100,4200,390.0,111.3111843441624,30.065,25.0,25.0,0.31930878585700095,0.9476507264148157,1.0,0.0,0.0,0.0,0.0,39.65980098331469,36.94818361698234,42.70195364342943,41.32988184611186,40.325,40.325,40.325,40.325
2025-12-22T17:59:22.026591,0.700,384.00489180245887,6288.435374475383,151.5374149790153,4100,1500,1520,40.0,35.0,20.0,6288.435374475383,113.65306123426147,1500,1520,800,0,0,151.5374149790153,151.5374149790153,75.76870748950765,0.0,4100,4200,390.0,113.65306123426146,30.07,25.0,25.0,0.3428978074554514,0.9393727128473789,1.0,0.0,0.0,0.0,0.0,39.78319878508576,40.03754879674209,44.14324419853376,36.0691125629928,40.35,40.35,40.35,40.35
