time,time_elapsed_s,dc_bus_voltage,rpm,torque_total,cell_min_v,throttle_raw1,throttle_raw2,motor_temp,pwrstg_temp,air_temp,n_actual,i_actual,s1_raw,s2_raw,brake_raw,precharge_btn,start_btn,torque_req,torque_est,throttle_pct,brake_pct,ams_min_cell_mv,ams_max_cell_mv,ams_stack_v,ams_current_a,ams_max_temp_c,ams_min_temp_c,ams_avg_temp_c,g_long,g_lat,g_total,susp_force_fl,susp_force_fr,susp_force_rl,susp_force_rr,susp_travel_fl,susp_travel_fr,susp_travel_rl,susp_travel_rr,brake_temp_fl,brake_temp_fr,brake_temp_rl,brake_temp_rr
2025-12-26T11:44:39.719564,0.000,398.9028561909722,76.87183751338544,230.0,4194.785534802045,2000.0,2000.0,35.45715277777778,30.36572222222222,25.0,76.87183751338544,9.143055555555556,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4194.785534802045,4204.760477057151,398.9028561909722,9.143055555555556,25.00062696598669,23.00062696598669,24.00062696598669,1.1722731906218145,0.0,1.1722731906218145,1226.3582594514085,1244.5165740417974,761.4498783718959,770.5179512867718,49.05433037805634,49.7806629616719,30.457995134875837,30.820718051470873,120.0,120.0,120.0,120.0
2025-12-26T11:44:39.770502,0.050,398.2814340593615,153.73671332098613,230.0,4188.481924910054,2000.0,2000.0,35.71569675090109,30.572557400720868,25.0,153.73671332098613,14.313935018021706,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4188.481924910054,4198.430695884402,398.2814340593615,14.313935018021706,25.002163420689577,23.002163420689577,24.002163420689577,1.1721670266309885,0.0,1.1721670266309885,1227.6382658489933,1243.0190231266624,758.4764525424804,774.8326580963017,49.10553063395974,49.7207609250665,30.339058101699216,30.993306323852067,120.0,120.0,120.0,120.0
2025-12-26T11:44:39.820791,0.100,397.65899412364615,230.58070653305316,230.0,4182.812940930976,2000.0,2000.0,35.97467020434823,30.77973616347858,25.0,230.58070653305316,19.49340408696456,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4182.812940930976,4192.358619477188,397.65899412364615,19.49340408696456,25.00501254600583,23.00501254600583,24.00501254600583,1.1718485731155466,0.0,1.1718485731155466,1229.0633891695502,1245.0204986709778,762.1242974645318,768.0993171746761,49.162535566782005,49.80081994683911,30.48497189858127,30.723972686987047,120.0,120.0,120.0,120.0
2025-12-26T11:44:39.871013,0.150,397.0348992446786,307.38990760566224,230.0,4176.038752915031,2000.0,2000.0,36.234338627242614,30.98747090179409,25.0,307.38990760566224,24.686772544852268,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4176.038752915031,4185.833877418307,397.0348992446786,24.686772544852268,25.009581204019263,23.009581204019263,24.009581204019263,1.1713180030960144,0.0,1.1713180030960144,1239.0738719588853,1237.1576152081918,754.1298863614818,772.6097906898117,49.56295487835541,49.48630460832767,30.165195454459273,30.904391627592467,120.0,120.0,120.0,120.0
2025-12-26T11:44:39.924624,0.200,396.4092441652597,384.1504284123582,230.0,4168.236282320073,2000.0,2000.0,36.494662557073624,31.1957300456589,25.0,384.1504284123582,29.893251141472557,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4168.236282320073,4179.647211759583,396.4092441652597,29.893251141472557,25.016278792371786,23.016278792371786,24.016278792371786,1.1705756431825762,0.0,1.1705756431825762,1221.8433340909246,1230.0347279665966,772.040268339421,765.3700746656563,48.87373336363698,49.20138911866387,30.881610733576842,30.61480298662625,120.0,120.0,120.0,120.0
2025-12-26T11:44:39.978140,0.250,395.7821268091011,460.8484122872909,230.0,4163.044567537113,2000.0,2000.0,36.75560120510132,31.40448096408106,25.0,460.8484122872909,35.11202410202649,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4163.044567537113,4172.0713765287055,395.7821268091011,35.11202410202649,25.025516920804392,23.025516920804392,24.025516920804392,1.1696219731403188,0.0,1.1696219731403188,1244.179257539011,1223.682302048512,769.8674252687001,770.2497187127825,49.76717030156044,48.947292081940475,30.794697010748003,30.8099887485113,120.0,120.0,120.0,120.0
2025-12-26T11:44:40.029360,0.300,395.15364597873105,537.4700440244115,230.0,4154.9546318779185,2000.0,2000.0,37.017113415554824,31.61369073244386,25.0,537.4700440244115,40.34226831109652,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4154.9546318779185,4165.937003388071,395.15364597873105,40.34226831109652,25.03770908730613,23.03770908730613,24.03770908730613,1.1684576252191667,0.0,1.1684576252191667,1229.5336998381551,1225.9641828105134,768.1375951091599,762.8906647162937,49.18134799352621,49.03856731242054,30.725503804366394,30.51562658865175,120.0,120.0,120.0,120.0
2025-12-26T11:44:40.081090,0.350,394.5239012851108,614.001559817405,230.0,4149.012184228836,2000.0,2000.0,37.279157694951756,31.823326155961407,25.0,614.001559817405,45.583153899035175,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4149.012184228836,4159.402859595469,394.5239012851108,45.583153899035175,25.053270350381094,23.053270350381094,24.053270350381094,1.1670833832501306,0.0,1.1670833832501306,1244.819438990847,1223.1444781079285,764.9004171394643,758.6001137287732,49.792777559633876,48.925779124317145,30.59601668557857,30.344004549150927,120.0,120.0,120.0,120.0
2025-12-26T11:44:40.132211,0.400,393.8929930866303,690.4292571251822,230.0,4142.292352136901,2000.0,2000.0,37.54169223751005,32.03335379000804,25.0,690.4292571251822,50.83384475020104,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4142.292352136901,4153.207815006285,393.8929930866303,50.83384475020104,25.07261699788427,23.07261699788427,24.07261699788427,1.1655001815101067,0.0,1.1655001815101067,1235.4202583786407,1224.8365225671628,760.4852272238659,777.0978652456441,49.41681033514563,48.99346090268651,30.419409088954634,31.083914609825765,120.0,120.0,120.0,120.0
2025-12-26T11:44:40.182795,0.450,393.26102242730246,766.7395044479406,230.0,4135.865116836489,2000.0,2000.0,37.804674950894686,32.24373996071575,25.0,766.7395044479406,56.09349901789378,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4135.865116836489,4146.144428644818,393.26102242730246,56.093499017893784,25.096166212910305,23.096166212910305,24.096166212910305,1.1637091033580802,0.0,1.1637091033580802,1233.411391003358,1243.7008735339662,764.086143873212,766.329582886085,49.33645564013432,49.74803494135865,30.56344575492848,30.653183315443396,120.0,120.0,120.0,120.0
