time,time_elapsed_s,dc_bus_voltage,rpm,torque_total,cell_min_v,throttle_raw1,throttle_raw2,motor_temp,pwrstg_temp,air_temp,n_actual,i_actual,s1_raw,s2_raw,brake_raw,precharge_btn,start_btn,torque_req,torque_est,throttle_pct,brake_pct,ams_min_cell_mv,ams_max_cell_mv,ams_stack_v,ams_current_a,ams_max_temp_c,ams_min_temp_c,ams_avg_temp_c,g_long,g_lat,g_total,susp_force_fl,susp_force_fr,susp_force_rl,susp_force_rr,susp_travel_fl,susp_travel_fr,susp_travel_rl,susp_travel_rr,brake_temp_fl,brake_temp_fr,brake_temp_rl,brake_temp_rr
2025-12-26T11:49:30.779704,0.000,398.9028561909722,76.87183751338544,230.0,4194.190516892658,2000.0,2000.0,35.45715277777778,30.36572222222222,25.0,76.87183751338544,9.143055555555556,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4194.190516892658,4205.8964963743565,398.9028561909722,9.143055555555556,25.00062696598669,23.00062696598669,24.00062696598669,1.1722731906218145,0.0,1.1722731906218145,1230.5770965845013,1222.9436420446082,762.5123573997064,772.0286538291149,49.223083863380054,48.917745681784325,30.500494295988254,30.881146153164597,25.0,25.0,25.0,25.0
2025-12-26T11:49:30.830737,0.050,398.2814340593615,153.73671332098613,230.0,4188.912629243913,2000.0,2000.0,35.71569675090109,30.572557400720868,25.0,153.73671332098613,14.313935018021706,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4188.912629243913,4199.412903523467,398.2814340593615,14.313935018021706,25.002163420689577,23.002163420689577,24.002163420689577,1.1721670266309885,0.0,1.1721670266309885,1229.9723428015532,1235.6248194677012,759.2879798819035,762.8521468003947,49.19889371206212,49.424992778708045,30.371519195276143,30.514085872015787,25.0,25.0,25.0,25.0
2025-12-26T11:49:30.881191,0.100,397.65899412364615,230.58070653305316,230.0,4182.362079618085,2000.0,2000.0,35.97467020434823,30.77973616347858,25.0,230.58070653305316,19.49340408696456,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4182.362079618085,4192.067044463612,397.65899412364615,19.49340408696456,25.00501254600583,23.00501254600583,24.00501254600583,1.1718485731155466,0.0,1.1718485731155466,1225.4470255747483,1230.7303485614123,759.4820452789085,772.288656434073,49.01788102298993,49.22921394245649,30.37928181115634,30.891546257362922,25.0,25.0,25.0,25.0
2025-12-26T11:49:30.931798,0.150,397.0348992446786,307.38990760566224,230.0,4175.224529726951,2000.0,2000.0,36.234338627242614,30.98747090179409,25.0,307.38990760566224,24.686772544852268,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4175.224529726951,4185.413447504939,397.0348992446786,24.686772544852268,25.009581204019263,23.009581204019263,24.009581204019263,1.1713180030960144,0.0,1.1713180030960144,1239.9619985590762,1241.0027068032052,759.3543007220001,759.6202453833273,49.59847994236305,49.64010827212821,30.374172028880004,30.384809815333092,25.0,25.0,25.0,25.0
2025-12-26T11:49:30.982411,0.200,396.4092441652597,384.1504284123582,230.0,4167.7488315851415,2000.0,2000.0,36.494662557073624,31.1957300456589,25.0,384.1504284123582,29.893251141472557,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4167.7488315851415,4178.53506852131,396.4092441652597,29.893251141472557,25.016278792371786,23.016278792371786,24.016278792371786,1.1705756431825762,0.0,1.1705756431825762,1222.2143539967012,1243.1213936969223,756.0103383975207,768.28543026222,48.88857415986805,49.724855747876894,30.24041353590083,30.7314172104888,25.0,25.0,25.0,25.0
2025-12-26T11:49:31.033313,0.250,395.7821268091011,460.8484122872909,230.0,4161.265639888546,2000.0,2000.0,36.75560120510132,31.40448096408106,25.0,460.8484122872909,35.11202410202649,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4161.265639888546,4172.999494601563,395.7821268091011,35.11202410202649,25.025516920804392,23.025516920804392,24.025516920804392,1.1696219731403188,0.0,1.1696219731403188,1244.2764467921754,1224.2185752302696,754.5631510245062,757.5591314333694,49.77105787168701,48.96874300921078,30.182526040980246,30.302365257334777,25.0,25.0,25.0,25.0
2025-12-26T11:49:31.083902,0.300,395.15364597873105,537.4700440244115,230.0,4154.840324683459,2000.0,2000.0,37.017113415554824,31.61369073244386,25.0,537.4700440244115,40.34226831109652,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4154.840324683459,4165.4511800413875,395.15364597873105,40.34226831109652,25.03770908730613,23.03770908730613,24.03770908730613,1.1684576252191667,0.0,1.1684576252191667,1229.9965210457608,1237.2969925067744,761.9238123130957,768.576761984106,49.19986084183043,49.49187970027098,30.47695249252383,30.743070479364242,25.0,25.0,25.0,25.0
2025-12-26T11:49:31.134444,0.350,394.5239012851108,614.001559817405,230.0,4149.185622591505,2000.0,2000.0,37.279157694951756,31.823326155961407,25.0,614.001559817405,45.583153899035175,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4149.185622591505,4158.42837015978,394.5239012851108,45.583153899035175,25.053270350381094,23.053270350381094,24.053270350381094,1.1670833832501306,0.0,1.1670833832501306,1234.048903665183,1236.7778266015134,757.2587476393053,769.7392541063468,49.36195614660732,49.47111306406054,30.290349905572214,30.789570164253874,25.0,25.0,25.0,25.0
2025-12-26T11:49:31.186498,0.400,393.8929930866303,690.4292571251822,230.0,4142.613024741536,2000.0,2000.0,37.54169223751005,32.03335379000804,25.0,690.4292571251822,50.83384475020104,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4142.613024741536,4153.083424919481,393.8929930866303,50.83384475020104,25.07261699788427,23.07261699788427,24.07261699788427,1.1655001815101067,0.0,1.1655001815101067,1238.7784336056577,1244.463935192389,758.2653442915574,755.5552793193337,49.55113734422631,49.77855740769556,30.330613771662296,30.22221117277335,25.0,25.0,25.0,25.0
2025-12-26T11:49:31.237053,0.450,393.26102242730246,766.7395044479406,230.0,4136.04005075344,2000.0,2000.0,37.804674950894686,32.24373996071575,25.0,766.7395044479406,56.09349901789378,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4136.04005075344,4145.014230415977,393.26102242730246,56.093499017893784,25.096166212910305,23.096166212910305,24.096166212910305,1.1637091033580802,0.0,1.1637091033580802,1222.2289807371533,1229.0915883953653,760.4039520711584,774.7097826645044,48.88915922948613,49.163663535814614,30.416158082846337,30.988391306580176,25.0,25.0,25.0,25.0
2025-12-26T11:49:31.288041,0.500,392.6280909741696,842.9187509990301,230.0,4129.049826177301,2000.0,2000.0,38.06806348229244,32.45445078583395,25.0,842.9187509990301,61.36126964584878,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4129.049826177301,4139.253487552259,392.6280909741696,61.36126964584878,25.12433573722696,23.12433573722696,24.12433573722696,1.1617113796461715,0.0,1.1617113796461715,1225.0744759158886,1237.2908316913852,759.4062556081778,779.3686003862284,49.002979036635544,49.49163326765541,30.376250224327116,31.174744015449136,25.0,25.0,25.0,25.0
2025-12-26T11:49:31.338475,0.550,391.99430095400726,918.9535362581203,230.0,4123.1156759557925,2000.0,2000.0,38.33181524478086,32.66545219582469,25.0,918.9535362581203,66.63630489561726,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4123.1156759557925,4132.233789057402,391.99430095400726,66.63630489561726,25.157543532751212,23.157543532751212,24.157543532751212,1.1595083869095417,0.0,1.1595083869095417,1241.5232974789412,1240.3296181880607,760.1047844051493,775.9811315620019,49.660931899157646,49.61318472752243,30.404191376205972,31.039245262480076,25.0,25.0,25.0,25.0
2025-12-26T11:49:31.389114,0.600,391.35975508940413,994.8304993914725,230.0,4114.950579949568,2000.0,2000.0,38.59588744395709,32.87670995516567,25.0,994.8304993914725,71.91774887914174,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4114.950579949568,4125.035401852841,391.35975508940413,71.91774887914174,25.19620744157098,23.19620744157098,24.19620744157098,1.1571016453397576,0.0,1.1571016453397576,1238.285231592045,1226.8774540320117,763.3794496502379,778.7620406421465,49.531409263681795,49.075098161280465,30.535177986009515,31.150481625685863,25.0,25.0,25.0,25.0
2025-12-26T11:49:31.439359,0.650,390.7245565343044,1070.5363885254524,230.0,4108.962193889968,2000.0,2000.0,38.86023710479148,33.088189683833185,25.0,1070.5363885254524,77.20474209582959,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4108.962193889968,4119.621586360432,390.7245565343044,77.20474209582959,25.240744845019254,23.240744845019254,24.240744845019254,1.1544928165467407,0.0,1.1544928165467407,1229.4248073214987,1227.7064128810384,762.0028520181951,763.2966931482289,49.17699229285995,49.108256515241536,30.4801140807278,30.531867725929153,25.0,25.0,25.0,25.0
2025-12-26T11:49:31.490442,0.700,390.0888088090963,1146.058069859787,230.0,4102.3522245166705,2000.0,2000.0,39.12482109867092,33.29985687893674,25.0,1146.058069859787,82.49642197341838,2000.0,2000.0,800.0,1,1,230.0,207.0,100.0,0.0,4102.3522245166705,4112.555117487934,390.0888088090963,82.49642197341838,25.29157232230995,23.29157232230995,24.29157232230995,1.1516837011149748,0.0,1.1516837011149748,1239.388783909713,1239.886075578991,771.4763344757425,766.5631218512599,49.57555135638852,49.59544302315964,30.859053379029703,30.662524874050398,25.0,25.0,25.0,25.0
